datapath,in_port,eth_src,eth_dst,ip_src,ip_dst,protocol,tcp_src,tcp_dst,packet_count,byte_count,duration_sec,duration_nsec,class_label
5,0,,,,,0,0,0,776,92192,711,549000000,0
1,0,,,,,0,0,0,1364,154292,721,598000000,1
3,0,,,,,0,0,0,723,83738,721,579000000,0
2,0,,,,,0,0,0,1296,151628,721,592000000,1
9,0,,,,,0,0,0,696,79480,721,496000000,0
7,0,,,,,0,0,0,779,92454,721,526000000,0
5,0,,,,,0,0,0,776,92192,721,555000000,0
10,0,,,,,0,0,0,760,88760,721,483000000,0
1,0,,,,,0,0,0,1364,154292,731,603000000,1
10,0,,,,,0,0,0,760,88760,731,482000000,0
2,0,,,,,0,0,0,1296,151628,731,596000000,1
3,0,,,,,0,0,0,723,83738,731,583000000,0
7,0,,,,,0,0,0,779,92454,731,531000000,0
5,0,,,,,0,0,0,776,92192,731,559000000,0
9,0,,,,,0,0,0,696,79480,731,500000000,0
1,0,,,,,0,0,0,1364,154292,741,608000000,1
2,0,,,,,0,0,0,1296,151628,741,601000000,1
3,0,,,,,0,0,0,723,83738,741,588000000,0
10,0,,,,,0,0,0,760,88760,741,487000000,0
7,0,,,,,0,0,0,779,92454,741,536000000,0
9,0,,,,,0,0,0,696,79480,741,505000000,0
5,0,,,,,0,0,0,776,92192,741,565000000,0
2,0,,,,,0,0,0,1296,151628,751,604000000,1
1,0,,,,,0,0,0,1364,154292,751,612000000,1
9,0,,,,,0,0,0,696,79480,751,507000000,0
7,0,,,,,0,0,0,779,92454,751,538000000,0
5,0,,,,,0,0,0,776,92192,751,567000000,0
3,0,,,,,0,0,0,723,83738,751,595000000,0
10,0,,,,,0,0,0,760,88760,751,493000000,0
1,0,,,,,0,0,0,1367,154418,761,615000000,1
3,0,,,,,0,0,0,723,83738,761,594000000,0
9,0,,,,,0,0,0,696,79480,761,511000000,0
7,0,,,,,0,0,0,779,92454,761,541000000,0
5,0,,,,,0,0,0,776,92192,761,570000000,0
10,0,,,,,0,0,0,760,88760,761,497000000,0
2,0,,,,,0,0,0,1296,151628,761,607000000,1
1,0,,,,,0,0,0,1367,154418,771,617000000,1
3,0,,,,,0,0,0,723,83738,771,598000000,0
2,0,,,,,0,0,0,1296,151628,771,611000000,1
10,0,,,,,0,0,0,760,88760,771,496000000,0
9,0,,,,,0,0,0,696,79480,771,514000000,0
5,0,,,,,0,0,0,776,92192,771,574000000,0
7,0,,,,,0,0,0,779,92454,771,545000000,0
3,0,,,,,0,0,0,723,83738,781,601000000,0
1,0,,,,,0,0,0,1370,154544,781,621000000,1
5,0,,,,,0,0,0,776,92192,781,576000000,0
7,0,,,,,0,0,0,779,92454,781,548000000,0
2,0,,,,,0,0,0,1296,151628,781,613000000,1
9,0,,,,,0,0,0,696,79480,781,517000000,0
10,0,,,,,0,0,0,760,88760,781,503000000,0
1,0,,,,,0,0,0,1370,154544,791,625000000,1
2,0,,,,,0,0,0,1296,151628,791,617000000,1
9,0,,,,,0,0,0,696,79480,791,521000000,0
7,0,,,,,0,0,0,779,92454,791,551000000,0
10,0,,,,,0,0,0,760,88760,791,506000000,0
5,0,,,,,0,0,0,776,92192,791,580000000,0
3,0,,,,,0,0,0,723,83738,791,608000000,0
9,0,,,,,0,0,0,696,79480,801,526000000,0
7,0,,,,,0,0,0,779,92454,801,557000000,0
1,0,,,,,0,0,0,1370,154544,801,630000000,1
2,0,,,,,0,0,0,1296,151628,801,622000000,1
5,0,,,,,0,0,0,776,92192,801,587000000,0
3,0,,,,,0,0,0,723,83738,801,616000000,0
10,0,,,,,0,0,0,760,88760,801,514000000,0
3,0,,,,,0,0,0,723,83738,811,615000000,0
1,0,,,,,0,0,0,1370,154544,811,636000000,1
2,0,,,,,0,0,0,1296,151628,811,628000000,1
7,0,,,,,0,0,0,779,92454,811,562000000,0
9,0,,,,,0,0,0,696,79480,811,532000000,0
10,0,,,,,0,0,0,760,88760,811,517000000,0
5,0,,,,,0,0,0,776,92192,811,591000000,0
10,0,,,,,0,0,0,760,88760,821,520000000,0
3,0,,,,,0,0,0,723,83738,821,621000000,0
1,0,,,,,0,0,0,1370,154544,821,641000000,1
7,0,,,,,0,0,0,779,92454,821,567000000,0
9,0,,,,,0,0,0,696,79480,821,537000000,0
2,0,,,,,0,0,0,1296,151628,821,634000000,1
5,0,,,,,0,0,0,776,92192,821,596000000,0
1,0,,,,,0,0,0,1370,154544,831,643000000,1
3,0,,,,,0,0,0,723,83738,831,623000000,0
10,0,,,,,0,0,0,761,88830,831,521000000,0
2,0,,,,,0,0,0,1296,151628,831,636000000,1
7,0,,,,,0,0,0,779,92454,831,570000000,0
5,0,,,,,0,0,0,776,92192,831,598000000,0
9,0,,,,,0,0,0,696,79480,831,540000000,0
1,0,,,,,0,0,0,1370,154544,841,647000000,1
2,0,,,,,0,0,0,1296,151628,841,639000000,1
5,0,,,,,0,0,0,776,92192,841,602000000,0
9,0,,,,,0,0,0,696,79480,841,543000000,0
7,0,,,,,0,0,0,779,92454,841,573000000,0
3,0,,,,,0,0,0,723,83738,841,630000000,0
10,0,,,,,0,0,0,761,88830,841,529000000,0
1,0,,,,,0,0,0,1376,154796,851,650000000,1
10,0,,,,,0,0,0,761,88830,851,529000000,0
2,0,,,,,0,0,0,1296,151628,851,644000000,1
7,0,,,,,0,0,0,779,92454,851,578000000,0
3,0,,,,,0,0,0,723,83738,851,631000000,0
9,0,,,,,0,0,0,696,79480,851,547000000,0
5,0,,,,,0,0,0,776,92192,851,606000000,0
1,0,,,,,0,0,0,1379,154922,861,654000000,1
10,0,,,,,0,0,0,761,88830,861,533000000,0
9,0,,,,,0,0,0,697,79550,861,551000000,0
7,0,,,,,0,0,0,779,92454,861,582000000,0
2,0,,,,,0,0,0,1296,151628,861,648000000,1
3,0,,,,,0,0,0,723,83738,861,635000000,0
5,0,,,,,0,0,0,776,92192,861,610000000,0
1,0,,,,,0,0,0,1382,155048,871,657000000,1
10,0,,,,,0,0,0,761,88830,871,535000000,0
3,0,,,,,0,0,0,723,83738,871,637000000,0
5,0,,,,,0,0,0,776,92192,871,612000000,0
2,0,,,,,0,0,0,1296,151628,871,650000000,1
9,0,,,,,0,0,0,697,79550,871,554000000,0
7,0,,,,,0,0,0,779,92454,871,584000000,0
3,0,,,,,0,0,0,723,83738,881,641000000,0
1,0,,,,,0,0,0,1383,155118,881,661000000,1
9,0,,,,,0,0,0,697,79550,881,558000000,0
2,0,,,,,0,0,0,1296,151628,881,654000000,1
7,0,,,,,0,0,0,779,92454,881,588000000,0
5,0,,,,,0,0,0,776,92192,881,617000000,0
10,0,,,,,0,0,0,762,88900,881,543000000,0
1,0,,,,,0,0,0,1383,155118,891,665000000,1
10,0,,,,,0,0,0,762,88900,891,544000000,0
2,0,,,,,0,0,0,1296,151628,891,659000000,1
3,0,,,,,0,0,0,723,83738,891,646000000,0
5,0,,,,,0,0,0,776,92192,891,622000000,0
9,0,,,,,0,0,0,697,79550,891,562000000,0
7,0,,,,,0,0,0,779,92454,891,593000000,0
1,0,,,,,0,0,0,1386,155244,901,668000000,1
10,0,,,,,0,0,0,762,88900,901,548000000,0
3,0,,,,,0,0,0,723,83738,901,651000000,0
2,0,,,,,0,0,0,1296,151628,901,664000000,1
9,0,,,,,0,0,0,697,79550,901,568000000,0
7,0,,,,,0,0,0,779,92454,901,599000000,0
5,0,,,,,0,0,0,776,92192,901,629000000,0
1,0,,,,,0,0,0,1391,155510,911,669000000,1
10,0,,,,,0,0,0,763,88970,911,548000000,0
3,0,,,,,0,0,0,724,83808,911,649000000,0
5,0,,,,,0,0,0,777,92262,911,623000000,0
7,0,,,,,0,0,0,780,92524,911,595000000,0
9,0,,,,,0,0,0,698,79620,911,565000000,0
2,0,,,,,0,0,0,1298,151768,911,661000000,1
1,0,,,,,0,0,0,1391,155510,921,671000000,1
10,0,,,,,0,0,0,763,88970,921,549000000,0
7,0,,,,,0,0,0,780,92524,921,596000000,0
2,0,,,,,0,0,0,1298,151768,921,663000000,1
5,0,,,,,0,0,0,777,92262,921,625000000,0
3,0,,,,,0,0,0,724,83808,921,650000000,0
9,0,,,,,0,0,0,698,79620,921,566000000,0
1,0,,,,,0,0,0,1395,155734,931,672000000,1
3,0,,,,,0,0,0,725,83878,931,651000000,0
10,0,,,,,0,0,0,764,89040,931,550000000,0
5,0,,,,,0,0,0,779,92402,931,625000000,0
2,0,,,,,0,0,0,1301,151978,931,663000000,1
9,0,,,,,0,0,0,700,79760,931,567000000,0
7,0,,,,,0,0,0,782,92664,931,597000000,0
1,0,,,,,0,0,0,1400,156056,941,673000000,1
3,0,,,,,0,0,0,726,83948,941,653000000,0
10,0,,,,,0,0,0,765,89110,941,552000000,0
9,0,,,,,0,0,0,702,79900,941,568000000,0
5,0,,,,,0,0,0,782,92612,941,627000000,0
7,0,,,,,0,0,0,784,92804,941,598000000,0
2,0,,,,,0,0,0,1303,152118,941,665000000,1
1,0,,,,,0,0,0,1403,156182,951,675000000,1
10,0,,,,,0,0,0,765,89110,951,553000000,0
2,0,,,,,0,0,0,1303,152118,951,666000000,1
3,0,,,,,0,0,0,726,83948,951,654000000,0
7,0,,,,,0,0,0,784,92804,951,600000000,0
9,0,,,,,0,0,0,702,79900,951,570000000,0
5,0,,,,,0,0,0,782,92612,951,628000000,0
3,0,,,,,0,0,0,731,84298,961,659000000,0
2,0,,,,,0,0,0,1309,152538,961,672000000,1
9,0,,,,,0,0,0,706,80180,961,575000000,0
1,0,,,,,0,0,0,1412,156728,961,679000000,1
10,0,,,,,0,0,0,768,89320,961,560000000,0
5,0,,,,,0,0,0,786,92892,961,634000000,0
7,0,,,,,0,0,0,787,93014,961,605000000,0
1,0,,,,,0,0,0,1412,156728,971,681000000,1
10,0,,,,,0,0,0,768,89320,971,559000000,0
3,0,,,,,0,0,0,731,84298,971,660000000,0
7,0,,,,,0,0,0,787,93014,971,606000000,0
9,0,,,,,0,0,0,706,80180,971,576000000,0
2,0,,,,,0,0,0,1309,152538,971,673000000,1
5,0,,,,,0,0,0,786,92892,971,634000000,0
10,0,,,,,0,0,0,772,89600,981,563000000,0
1,0,,,,,0,0,0,1418,157148,981,687000000,1
3,0,,,,,0,0,0,734,84508,981,667000000,0
2,0,,,,,0,0,0,1315,152958,981,680000000,1
7,0,,,,,0,0,0,790,93224,981,614000000,0
9,0,,,,,0,0,0,709,80390,981,584000000,0
5,0,,,,,0,0,0,789,93102,981,643000000,0
10,0,,,,,0,0,0,773,89670,991,567000000,0
3,0,,,,,0,0,0,735,84578,991,669000000,0
2,0,,,,,0,0,0,1317,153098,991,682000000,1
9,0,,,,,0,0,0,712,80600,991,586000000,0
1,0,,,,,0,0,0,1420,157288,991,693000000,1
7,0,,,,,0,0,0,792,93364,991,616000000,0
5,0,,,,,0,0,0,790,93172,991,644000000,0
10,0,,,,,0,0,0,773,89670,1001,571000000,0
9,0,,,,,0,0,0,712,80600,1001,589000000,0
2,0,,,,,0,0,0,1317,153098,1001,686000000,1
3,0,,,,,0,0,0,735,84578,1001,673000000,0
7,0,,,,,0,0,0,792,93364,1001,620000000,0
5,0,,,,,0,0,0,790,93172,1001,648000000,0
1,0,,,,,0,0,0,1420,157288,1001,697000000,1
1,0,,,,,0,0,0,1425,157638,1011,697000000,1
10,0,,,,,0,0,0,778,90020,1011,576000000,0
3,0,,,,,0,0,0,737,84718,1011,678000000,0
2,0,,,,,0,0,0,1321,153378,1011,690000000,1
9,0,,,,,0,0,0,714,80740,1011,594000000,0
7,0,,,,,0,0,0,797,93714,1011,624000000,0
5,0,,,,,0,0,0,791,93242,1011,652000000,0
2,0,,,,,0,0,0,1321,153378,1021,693000000,1
3,0,,,,,0,0,0,737,84718,1021,681000000,0
1,0,,,,,0,0,0,1425,157638,1021,701000000,1
7,0,,,,,0,0,0,797,93714,1021,628000000,0
5,0,,,,,0,0,0,791,93242,1021,656000000,0
9,0,,,,,0,0,0,714,80740,1021,597000000,0
10,0,,,,,0,0,0,778,90020,1021,582000000,0
1,0,,,,,0,0,0,1450,162580,1031,705000000,1
10,0,,,,,0,0,0,793,92932,1031,585000000,0
3,0,,,,,0,0,0,750,87357,1031,687000000,0
7,0,,,,,0,0,0,812,96759,1031,633000000,0
2,0,,,,,0,0,0,1346,158320,1031,699000000,1
9,0,,,,,0,0,0,726,83176,1031,603000000,0
5,0,,,,,0,0,0,808,96427,1031,661000000,0
3,0,,,,,0,0,0,759,87987,1041,690000000,0
1,0,,,,,0,0,0,1464,163560,1041,710000000,1
9,0,,,,,0,0,0,733,83666,1041,606000000,0
5,0,,,,,0,0,0,817,97057,1041,665000000,0
2,0,,,,,0,0,0,1359,159230,1041,702000000,1
7,0,,,,,0,0,0,821,97389,1041,637000000,0
10,0,,,,,0,0,0,801,93492,1041,592000000,0
10,0,,,,,0,0,0,801,93492,1051,593000000,0
1,0,,,,,0,0,0,1467,163686,1051,714000000,1
7,0,,,,,0,0,0,821,97389,1051,640000000,0
3,0,,,,,0,0,0,759,87987,1051,694000000,0
2,0,,,,,0,0,0,1359,159230,1051,707000000,1
9,0,,,,,0,0,0,733,83666,1051,610000000,0
5,0,,,,,0,0,0,817,97057,1051,669000000,0
1,0,,,,,0,0,0,1475,164246,1061,715000000,1
10,0,,,,,0,0,0,805,93772,1061,594000000,0
3,0,,,,,0,0,0,762,88197,1061,696000000,0
9,0,,,,,0,0,0,737,83946,1061,612000000,0
2,0,,,,,0,0,0,1367,159790,1061,709000000,1
5,0,,,,,0,0,0,820,97267,1061,671000000,0
7,0,,,,,0,0,0,825,97669,1061,643000000,0
1,0,,,,,0,0,0,1488,165072,1071,719000000,1
3,0,,,,,0,0,0,766,88477,1071,699000000,0
10,0,,,,,0,0,0,810,94122,1071,602000000,0
2,0,,,,,0,0,0,1376,160420,1071,711000000,1
7,0,,,,,0,0,0,831,98089,1071,646000000,0
5,0,,,,,0,0,0,826,97687,1071,674000000,0
9,0,,,,,0,0,0,742,84296,1071,615000000,0
1,0,,,,,0,0,0,1488,165072,1081,723000000,1
2,0,,,,,0,0,0,1376,160420,1081,715000000,1
9,0,,,,,0,0,0,742,84296,1081,618000000,0
10,0,,,,,0,0,0,810,94122,1081,605000000,0
3,0,,,,,0,0,0,766,88477,1081,707000000,0
5,0,,,,,0,0,0,826,97687,1081,678000000,0
7,0,,,,,0,0,0,831,98089,1081,649000000,0
1,0,,,,,0,0,0,1497,165702,1091,727000000,1
3,0,,,,,0,0,0,770,88757,1091,707000000,0
9,0,,,,,0,0,0,746,84576,1091,624000000,0
5,0,,,,,0,0,0,830,97967,1091,683000000,0
2,0,,,,,0,0,0,1387,161190,1091,720000000,1
7,0,,,,,0,0,0,835,98369,1091,654000000,0
10,0,,,,,0,0,0,815,94472,1091,609000000,0
1,0,,,,,0,0,0,1497,165702,1101,731000000,1
10,0,,,,,0,0,0,815,94472,1101,610000000,0
3,0,,,,,0,0,0,770,88757,1101,712000000,0
2,0,,,,,0,0,0,1387,161190,1101,724000000,1
7,0,,,,,0,0,0,835,98369,1101,658000000,0
9,0,,,,,0,0,0,746,84576,1101,628000000,0
5,0,,,,,0,0,0,830,97967,1101,687000000,0
1,0,,,,,0,0,0,1502,165968,1111,733000000,1
10,0,,,,,0,0,0,816,94542,1111,611000000,0
3,0,,,,,0,0,0,771,88827,1111,713000000,0
9,0,,,,,0,0,0,748,84716,1111,630000000,0
2,0,,,,,0,0,0,1389,161330,1111,726000000,1
7,0,,,,,0,0,0,837,98509,1111,660000000,0
5,0,,,,,0,0,0,832,98107,1111,689000000,0
1,0,,,,,0,0,0,1505,166178,1121,736000000,1
10,0,,,,,0,0,0,817,94612,1121,615000000,0
3,0,,,,,0,0,0,772,88897,1121,716000000,0
2,0,,,,,0,0,0,1393,161610,1121,729000000,1
7,0,,,,,0,0,0,838,98579,1121,663000000,0
9,0,,,,,0,0,0,749,84786,1121,633000000,0
5,0,,,,,0,0,0,833,98177,1121,692000000,0
1,0,,,,,0,0,0,1511,166430,1131,739000000,1
10,0,,,,,0,0,0,817,94612,1131,618000000,0
2,0,,,,,0,0,0,1393,161610,1131,733000000,1
3,0,,,,,0,0,0,772,88897,1131,720000000,0
7,0,,,,,0,0,0,838,98579,1131,667000000,0
5,0,,,,,0,0,0,833,98177,1131,695000000,0
9,0,,,,,0,0,0,749,84786,1131,636000000,0
1,0,,,,,0,0,0,1511,166430,1141,740000000,1
3,0,,,,,0,0,0,772,88897,1141,721000000,0
10,0,,,,,0,0,0,818,94682,1141,619000000,0
7,0,,,,,0,0,0,838,98579,1141,668000000,0
5,0,,,,,0,0,0,834,98247,1141,696000000,0
2,0,,,,,0,0,0,1393,161610,1141,734000000,1
9,0,,,,,0,0,0,750,84856,1141,638000000,0
3,0,,,,,0,0,0,772,88897,1151,724000000,0
1,0,,,,,0,0,0,1511,166430,1151,744000000,1
9,0,,,,,0,0,0,750,84856,1151,640000000,0
7,0,,,,,0,0,0,838,98579,1151,671000000,0
2,0,,,,,0,0,0,1393,161610,1151,736000000,1
10,0,,,,,0,0,0,818,94682,1151,625000000,0
5,0,,,,,0,0,0,834,98247,1151,699000000,0
1,0,,,,,0,0,0,1515,166626,1161,748000000,1
10,0,,,,,0,0,0,820,94822,1161,627000000,0
9,0,,,,,0,0,0,751,84926,1161,645000000,0
7,0,,,,,0,0,0,840,98719,1161,675000000,0
3,0,,,,,0,0,0,774,89037,1161,729000000,0
2,0,,,,,0,0,0,1395,161750,1161,741000000,1
5,0,,,,,0,0,0,836,98387,1161,704000000,0
1,0,,,,,0,0,0,1519,166822,1171,751000000,1
2,0,,,,,0,0,0,1397,161890,1171,744000000,1
10,0,,,,,0,0,0,820,94822,1171,630000000,0
3,0,,,,,0,0,0,776,89177,1171,731000000,0
9,0,,,,,0,0,0,751,84926,1171,648000000,0
7,0,,,,,0,0,0,840,98719,1171,678000000,0
5,0,,,,,0,0,0,837,98457,1171,707000000,0
1,0,,,,,0,0,0,1519,166822,1181,755000000,1
3,0,,,,,0,0,0,776,89177,1181,735000000,0
2,0,,,,,0,0,0,1397,161890,1181,748000000,1
5,0,,,,,0,0,0,837,98457,1181,711000000,0
9,0,,,,,0,0,0,751,84926,1181,651000000,0
10,0,,,,,0,0,0,820,94822,1181,637000000,0
7,0,,,,,0,0,0,840,98719,1181,682000000,0
1,0,,,,,0,0,0,1522,166948,1191,758000000,1
2,0,,,,,0,0,0,1397,161890,1191,751000000,1
10,0,,,,,0,0,0,820,94822,1191,637000000,0
3,0,,,,,0,0,0,777,89247,1191,739000000,0
5,0,,,,,0,0,0,837,98457,1191,714000000,0
7,0,,,,,0,0,0,840,98719,1191,685000000,0
9,0,,,,,0,0,0,751,84926,1191,655000000,0
1,0,,,,,0,0,0,1523,166990,1201,760000000,1
10,0,,,,,0,0,0,820,94822,1201,638000000,0
3,0,,,,,0,0,0,777,89247,1201,739000000,0
2,0,,,,,0,0,0,1397,161890,1201,752000000,1
9,0,,,,,0,0,0,751,84926,1201,655000000,0
5,0,,,,,0,0,0,837,98457,1201,714000000,0
7,0,,,,,0,0,0,840,98719,1201,685000000,0
1,0,,,,,0,0,0,1531,167410,1211,766000000,1
10,0,,,,,0,0,0,821,94892,1211,646000000,0
3,0,,,,,0,0,0,780,89457,1211,747000000,0
2,0,,,,,0,0,0,1400,162100,1211,760000000,1
9,0,,,,,0,0,0,752,84996,1211,663000000,0
7,0,,,,,0,0,0,841,98789,1211,693000000,0
5,0,,,,,0,0,0,838,98527,1211,722000000,0
10,0,,,,,0,0,0,821,94892,1221,649000000,0
1,0,,,,,0,0,0,1531,167410,1221,770000000,1
9,0,,,,,0,0,0,752,84996,1221,667000000,0
2,0,,,,,0,0,0,1400,162100,1221,764000000,1
3,0,,,,,0,0,0,781,89527,1221,751000000,0
7,0,,,,,0,0,0,841,98789,1221,698000000,0
5,0,,,,,0,0,0,838,98527,1221,726000000,0
10,0,,,,,0,0,0,821,94892,1231,655000000,0
3,0,,,,,0,0,0,781,89527,1231,757000000,0
1,0,,,,,0,0,0,1531,167410,1231,776000000,1
7,0,,,,,0,0,0,841,98789,1231,703000000,0
2,0,,,,,0,0,0,1400,162100,1231,769000000,1
5,0,,,,,0,0,0,838,98527,1231,732000000,0
9,0,,,,,0,0,0,752,84996,1231,673000000,0
3,0,,,,,0,0,0,781,89527,1241,760000000,0
1,0,,,,,0,0,0,1531,167410,1241,780000000,1
2,0,,,,,0,0,0,1400,162100,1241,772000000,1
5,0,,,,,0,0,0,838,98527,1241,735000000,0
9,0,,,,,0,0,0,752,84996,1241,676000000,0
7,0,,,,,0,0,0,841,98789,1241,707000000,0
10,0,,,,,0,0,0,821,94892,1241,663000000,0
1,0,,,,,0,0,0,1531,167410,1251,784000000,1
2,0,,,,,0,0,0,1400,162100,1251,777000000,1
3,0,,,,,0,0,0,781,89527,1251,764000000,0
7,0,,,,,0,0,0,841,98789,1251,711000000,0
9,0,,,,,0,0,0,752,84996,1251,681000000,0
10,0,,,,,0,0,0,821,94892,1251,666000000,0
5,0,,,,,0,0,0,838,98527,1251,740000000,0
1,0,,,,,0,0,0,1534,167536,1261,787000000,1
2,0,,,,,0,0,0,1400,162100,1261,780000000,1
3,0,,,,,0,0,0,781,89527,1261,768000000,0
10,0,,,,,0,0,0,821,94892,1261,666000000,0
9,0,,,,,0,0,0,752,84996,1261,684000000,0
7,0,,,,,0,0,0,841,98789,1261,714000000,0
5,0,,,,,0,0,0,838,98527,1261,742000000,0
1,0,,,,,0,0,0,1535,167578,1271,788000000,1
10,0,,,,,0,0,0,821,94892,1271,667000000,0
2,0,,,,,0,0,0,1400,162100,1271,782000000,1
3,0,,,,,0,0,0,781,89527,1271,769000000,0
9,0,,,,,0,0,0,752,84996,1271,686000000,0
5,0,,,,,0,0,0,838,98527,1271,745000000,0
7,0,,,,,0,0,0,841,98789,1271,717000000,0
1,0,,,,,0,0,0,1537,167662,1281,790000000,1
9,0,,,,,0,0,0,752,84996,1281,686000000,0
2,0,,,,,0,0,0,1400,162100,1281,782000000,1
7,0,,,,,0,0,0,841,98789,1281,717000000,0
5,0,,,,,0,0,0,838,98527,1281,746000000,0
10,0,,,,,0,0,0,821,94892,1281,672000000,0
3,0,,,,,0,0,0,781,89527,1281,774000000,0
1,0,,,,,0,0,0,1537,167662,1291,799000000,1
10,0,,,,,0,0,0,821,94892,1291,678000000,0
3,0,,,,,0,0,0,781,89527,1291,780000000,0
2,0,,,,,0,0,0,1400,162100,1291,792000000,1
7,0,,,,,0,0,0,841,98789,1291,726000000,0
9,0,,,,,0,0,0,752,84996,1291,696000000,0
5,0,,,,,0,0,0,838,98527,1291,754000000,0
3,0,,,,,0,0,0,781,89527,1301,785000000,0
1,0,,,,,0,0,0,1537,167662,1301,805000000,1
2,0,,,,,0,0,0,1400,162100,1301,797000000,1
5,0,,,,,0,0,0,838,98527,1301,759000000,0
10,0,,,,,0,0,0,821,94892,1301,686000000,0
9,0,,,,,0,0,0,752,84996,1301,701000000,0
7,0,,,,,0,0,0,841,98789,1301,731000000,0
1,0,,,,,0,0,0,1537,167662,1311,807000000,1
3,0,,,,,0,0,0,781,89527,1311,788000000,0
2,0,,,,,0,0,0,1400,162100,1311,800000000,1
10,0,,,,,0,0,0,821,94892,1311,686000000,0
9,0,,,,,0,0,0,752,84996,1311,704000000,0
7,0,,,,,0,0,0,841,98789,1311,734000000,0
5,0,,,,,0,0,0,838,98527,1311,763000000,0
1,0,,,,,0,0,0,1537,167662,1321,812000000,1
10,0,,,,,0,0,0,821,94892,1321,691000000,0
2,0,,,,,0,0,0,1400,162100,1321,806000000,1
3,0,,,,,0,0,0,781,89527,1321,793000000,0
7,0,,,,,0,0,0,841,98789,1321,740000000,0
5,0,,,,,0,0,0,838,98527,1321,768000000,0
9,0,,,,,0,0,0,752,84996,1321,709000000,0
1,0,,,,,0,0,0,1537,167662,1331,816000000,1
3,0,,,,,0,0,0,781,89527,1331,796000000,0
7,0,,,,,0,0,0,841,98789,1331,743000000,0
9,0,,,,,0,0,0,752,84996,1331,712000000,0
2,0,,,,,0,0,0,1400,162100,1331,809000000,1
10,0,,,,,0,0,0,821,94892,1331,698000000,0
5,0,,,,,0,0,0,838,98527,1331,771000000,0
2,0,,,,,0,0,0,1400,162100,1341,815000000,1
1,0,,,,,0,0,0,1537,167662,1341,823000000,1
3,0,,,,,0,0,0,781,89527,1341,802000000,0
9,0,,,,,0,0,0,752,84996,1341,719000000,0
5,0,,,,,0,0,0,838,98527,1341,777000000,0
7,0,,,,,0,0,0,841,98789,1341,749000000,0
10,0,,,,,0,0,0,821,94892,1341,704000000,0
1,0,,,,,0,0,0,1537,167662,1351,829000000,1
2,0,,,,,0,0,0,1400,162100,1351,822000000,1
3,0,,,,,0,0,0,781,89527,1351,810000000,0
5,0,,,,,0,0,0,838,98527,1351,784000000,0
7,0,,,,,0,0,0,841,98789,1351,756000000,0
9,0,,,,,0,0,0,752,84996,1351,725000000,0
10,0,,,,,0,0,0,821,94892,1351,710000000,0
1,0,,,,,0,0,0,1537,167662,1361,835000000,1
3,0,,,,,0,0,0,781,89527,1361,815000000,0
5,0,,,,,0,0,0,838,98527,1361,790000000,0
9,0,,,,,0,0,0,752,84996,1361,731000000,0
2,0,,,,,0,0,0,1400,162100,1361,828000000,1
7,0,,,,,0,0,0,841,98789,1361,761000000,0
10,0,,,,,0,0,0,821,94892,1361,716000000,0
3,0,,,,,0,0,0,781,89527,1371,823000000,0
1,0,,,,,0,0,0,1537,167662,1371,843000000,1
7,0,,,,,0,0,0,841,98789,1371,769000000,0
5,0,,,,,0,0,0,838,98527,1371,797000000,0
9,0,,,,,0,0,0,752,84996,1371,739000000,0
2,0,,,,,0,0,0,1400,162100,1371,835000000,1
10,0,,,,,0,0,0,821,94892,1371,724000000,0
1,0,,,,,0,0,0,1537,167662,1381,850000000,1
3,0,,,,,0,0,0,781,89527,1381,830000000,0
2,0,,,,,0,0,0,1400,162100,1381,843000000,1
5,0,,,,,0,0,0,838,98527,1381,805000000,0
7,0,,,,,0,0,0,841,98789,1381,776000000,0
9,0,,,,,0,0,0,752,84996,1381,746000000,0
10,0,,,,,0,0,0,821,94892,1381,731000000,0
2,0,,,,,0,0,0,1400,162100,1391,848000000,1
1,0,,,,,0,0,0,1537,167662,1391,856000000,1
9,0,,,,,0,0,0,752,84996,1391,751000000,0
7,0,,,,,0,0,0,841,98789,1391,782000000,0
5,0,,,,,0,0,0,838,98527,1391,810000000,0
3,0,,,,,0,0,0,781,89527,1391,838000000,0
10,0,,,,,0,0,0,821,94892,1391,737000000,0
1,0,,,,,0,0,0,1537,167662,1401,862000000,1
2,0,,,,,0,0,0,1400,162100,1401,855000000,1
3,0,,,,,0,0,0,781,89527,1401,843000000,0
7,0,,,,,0,0,0,841,98789,1401,789000000,0
5,0,,,,,0,0,0,838,98527,1401,817000000,0
9,0,,,,,0,0,0,752,84996,1401,759000000,0
10,0,,,,,0,0,0,821,94892,1401,743000000,0
1,0,,,,,0,0,0,1537,167662,1411,868000000,1
2,0,,,,,0,0,0,1400,162100,1411,862000000,1
3,0,,,,,0,0,0,781,89527,1411,849000000,0
9,0,,,,,0,0,0,752,84996,1411,765000000,0
7,0,,,,,0,0,0,841,98789,1411,796000000,0
5,0,,,,,0,0,0,838,98527,1411,824000000,0
10,0,,,,,0,0,0,821,94892,1411,750000000,0
1,0,,,,,0,0,0,1537,167662,1421,872000000,1
10,0,,,,,0,0,0,821,94892,1421,750000000,0
3,0,,,,,0,0,0,781,89527,1421,851000000,0
7,0,,,,,0,0,0,841,98789,1421,797000000,0
9,0,,,,,0,0,0,752,84996,1421,767000000,0
2,0,,,,,0,0,0,1400,162100,1421,864000000,1
5,0,,,,,0,0,0,838,98527,1421,825000000,0
1,0,,,,,0,0,0,1537,167662,1431,878000000,1
